adm0_iso3,adm0_name,admin_level,adm1_pcode,adm1_name,adm2_pcode,adm2_name,period_number,start_date,end_date,cropland_flooded_sq_km,cropland_flooded_ha,total_area_flooded_sq_km,total_area_flooded_ha,perc_cropland_flooded,perc_total_area_flooded,pop_exposed
HTI,Haiti,admin2,HT02,South-East,HT0211,Jacmel,37,2025-07-01,2025-07-15,0,0,2.28,228,0,0.4952163160062706,2300
HTI,Haiti,admin2,HT02,South-East,HT0212,Marigot,37,2025-07-01,2025-07-15,0,0,1.1099999999999999,111,0,0.5662643299085399,1554
HTI,Haiti,admin2,HT02,South-East,HT0213,Cayes-Jacmel,37,2025-07-01,2025-07-15,0,0,1.2999999999999998,130,0,1.5496374829960589,1899
HTI,Haiti,admin2,HT02,South-East,HT0221,Bainet,37,2025-07-01,2025-07-15,0.06,6,5.990000000000001,599,46.15384615384615,1.8870402358562495,1611
HTI,Haiti,admin2,HT02,South-East,HT0222,Cotes de Fer,37,2025-07-01,2025-07-15,0,0,0.41000000000000003,41,0,0.22306722014931754,141
HTI,Haiti,admin2,HT02,South-East,HT0231,Belle Anse,37,2025-07-01,2025-07-15,0,0,0.37,37,0,0.09478188312866398,40
HTI,Haiti,admin2,HT03,North,HT0311,Cap-Haitien,37,2025-07-01,2025-07-15,0,0,2.17,217,0,3.7831629252084378,14620
HTI,Haiti,admin2,HT03,North,HT0312,Quartier Morin,37,2025-07-01,2025-07-15,0,0,0.2,20,0,0.3743218169434198,40
HTI,Haiti,admin2,HT03,North,HT0313,Limonade,37,2025-07-01,2025-07-15,0,0,21.819999999999997,2182,0,26.28313379641328,3014
HTI,Haiti,admin2,HT03,North,HT0321,Acul du Nord,37,2025-07-01,2025-07-15,0,0,2.8600000000000003,286,0,1.4461113821041491,849
HTI,Haiti,admin2,HT03,North,HT0322,Plaine du Nord,37,2025-07-01,2025-07-15,0,0,1.33,133,0,1.319253516064435,167
HTI,Haiti,admin2,HT03,North,HT0351,Borgne,37,2025-07-01,2025-07-15,0,0,0.66,66,0,0.37073881659641106,532
HTI,Haiti,admin2,HT03,North,HT0352,Port-Margot,37,2025-07-01,2025-07-15,0,0,0.45999999999999996,46,0,0.4186395606176168,101
HTI,Haiti,admin2,HT03,North,HT0362,Bas Limbe,37,2025-07-01,2025-07-15,0.03,3,0.86,86,1.4187948589550994,1.5517885548341073,416
HTI,Haiti,admin2,HT04,North-East,HT0411,Fort-Liberte,37,2025-07-01,2025-07-15,0,0,0.75,75,0,0.6644210105035835,449
HTI,Haiti,admin2,HT04,North-East,HT0412,Ferrier,37,2025-07-01,2025-07-15,0,0,0.71,71,0,1.105049597531232,53
HTI,Haiti,admin2,HT04,North-East,HT0433,Terrier Rouge,37,2025-07-01,2025-07-15,0,0,0.54,54,0,0.3044700717196166,55
HTI,Haiti,admin2,HT04,North-East,HT0434,Caracol,37,2025-07-01,2025-07-15,0,0,16.48,1648,0,25.964092396680222,416
HTI,Haiti,admin2,HT05,Artibonite,HT0511,Gonaives,37,2025-07-01,2025-07-15,0,0,2.05,205,0,0.4654850514517923,2042
HTI,Haiti,admin2,HT05,Artibonite,HT0513,L'Estere,37,2025-07-01,2025-07-15,0.01,1,14.98,1498,0.0614869719956983,9.31398055326493,1787
HTI,Haiti,admin2,HT05,Artibonite,HT0523,Anse Rouge,37,2025-07-01,2025-07-15,0,0,2.72,272,0,0.5945668114451714,1752
HTI,Haiti,admin2,HT05,Artibonite,HT0531,Saint-Marc,37,2025-07-01,2025-07-15,4.51,451,17.81,1781,10.709676097600951,3.0082329225626534,4745
HTI,Haiti,admin2,HT05,Artibonite,HT0541,Dessalines,37,2025-07-01,2025-07-15,20.78,2078,25.43,2543,17.773730340018307,5.254064118436317,15659
HTI,Haiti,admin2,HT05,Artibonite,HT0542,Petite Riviere de l'Artibonite,37,2025-07-01,2025-07-15,2.18,218,2.52,252,3.569023266384989,0.4760643921170376,941
HTI,Haiti,admin2,HT05,Artibonite,HT0543,Grande Saline,37,2025-07-01,2025-07-15,0.63,63,4.9,490,3.1417329302110906,9.532993924671418,1519
HTI,Haiti,admin2,HT05,Artibonite,HT0544,Desdunes,37,2025-07-01,2025-07-15,1.02,102,31.599999999999998,3160,4.177816612964884,30.39141105081189,5521
HTI,Haiti,admin2,HT05,Artibonite,HT0551,Saint-Michel de l'Attalaye,37,2025-07-01,2025-07-15,0.09,9,0.12,12,0.4747797807944856,0.018897671640109765,22
HTI,Haiti,admin2,HT06,Centre,HT0613,Thomonde,37,2025-07-01,2025-07-15,3.08,308,14.83,1483,19.42496753849007,3.862118395403754,2261
HTI,Haiti,admin2,HT06,Centre,HT0623,Boucan Carre,37,2025-07-01,2025-07-15,0.01,1,1.75,175,0.2174877183406113,0.4642458400451752,664
HTI,Haiti,admin2,HT06,Centre,HT0631,Lascahobas,37,2025-07-01,2025-07-15,0,0,1.2199999999999998,122,0,0.7905658632084724,425
HTI,Haiti,admin2,HT06,Centre,HT0632,Belladere,37,2025-07-01,2025-07-15,0.28,28,1.88,188,2.772201881525253,0.5925610230317614,242
HTI,Haiti,admin2,HT07,South,HT0711,Les Cayes,37,2025-07-01,2025-07-15,0.1,10,4.319999999999999,432,0.5266375329406615,1.891535156952259,5136
HTI,Haiti,admin2,HT07,South,HT0712,Torbeck,37,2025-07-01,2025-07-15,0.09,9,2.69,269,0.6241891660343182,1.369344802598351,1776
HTI,Haiti,admin2,HT07,South,HT0716,Ile a Vache,37,2025-07-01,2025-07-15,0,0,6.8,680,0,14.118187302913283,1676
HTI,Haiti,admin2,HT07,South,HT0721,Port-Salut,37,2025-07-01,2025-07-15,0,0,0.14,14,0,0.23041489525803552,30
HTI,Haiti,admin2,HT07,South,HT0722,Saint Jean du Sud,37,2025-07-01,2025-07-15,0,0,4.59,459,0,6.296479200557749,1443
HTI,Haiti,admin2,HT07,South,HT0731,Aquin,37,2025-07-01,2025-07-15,0,0,8.100000000000001,810,0,1.2075503378363959,2009
HTI,Haiti,admin2,HT07,South,HT0732,Saint Louis du Sud,37,2025-07-01,2025-07-15,0.07,7,5.77,577,23.33333333333333,2.9829767486557057,2681
HTI,Haiti,admin2,HT07,South,HT0733,Cavaillon,37,2025-07-01,2025-07-15,0.01,1,4.59,459,0.1600120479659645,1.898720624539494,1046
HTI,Haiti,admin2,HT07,South,HT0741,Coteaux,37,2025-07-01,2025-07-15,0,0,0.01,1,0,0.018428930095815903,10
HTI,Haiti,admin2,HT07,South,HT0742,Port-a-Piment,37,2025-07-01,2025-07-15,0,0,0.27999999999999997,28,0,0.4709669333720307,431
HTI,Haiti,admin2,HT07,South,HT0751,Chardonnieres,37,2025-07-01,2025-07-15,0,0,0.41,41,0,0.3408240738175067,252
HTI,Haiti,admin2,HT08,Grande'Anse,HT0811,Jeremie,37,2025-07-01,2025-07-15,0,0,0.36,36,0,0.12027208217701331,819
HTI,Haiti,admin2,HT08,Grande'Anse,HT0812,Abricots,37,2025-07-01,2025-07-15,0,0,0.18000000000000002,18,0,0.1661804350234498,160
HTI,Haiti,admin2,HT08,Grande'Anse,HT0813,Bonbon,37,2025-07-01,2025-07-15,0,0,0.09,9,0,0.24628030884301857,81
HTI,Haiti,admin2,HT08,Grande'Anse,HT0831,Corail,37,2025-07-01,2025-07-15,0,0,1.32,132,0,1.1630337697877273,266
HTI,Haiti,admin2,HT08,Grande'Anse,HT0832,Roseaux,37,2025-07-01,2025-07-15,0,0,0.04,4,0,4.581592777253738,3
HTI,Haiti,admin2,HT08,Grande'Anse,HT0834,Pestel,37,2025-07-01,2025-07-15,0,0,3.89,389,0,1.2613675031955405,530
HTI,Haiti,admin2,HT09,North-West,HT0911,Port-de-Paix,37,2025-07-01,2025-07-15,0,0,2.17,217,0,0.5739977911432247,1371
HTI,Haiti,admin2,HT09,North-West,HT0912,La Tortue,37,2025-07-01,2025-07-15,0,0,10.06,1006,0,5.302628948885538,2583
HTI,Haiti,admin2,HT09,North-West,HT0921,Saint-Louis du Nord,37,2025-07-01,2025-07-15,0.01,1,1.77,177,58.08656036446469,1.4570572447397765,6373
HTI,Haiti,admin2,HT09,North-West,HT0922,Anse-a-Foleur,37,2025-07-01,2025-07-15,0,0,0.38000000000000006,38,0,0.5066592489103428,219
HTI,Haiti,admin2,HT09,North-West,HT0931,Mole Saint Nicolas,37,2025-07-01,2025-07-15,0,0,0.52,52,0,0.4261311597002044,53
HTI,Haiti,admin2,HT09,North-West,HT0932,Baie de Henne,37,2025-07-01,2025-07-15,0,0,2.46,246,0,1.1283490273318408,143
HTI,Haiti,admin2,HT09,North-West,HT0933,Bombardopolis,37,2025-07-01,2025-07-15,0,0,2.38,238,0,1.1944882309745422,449
HTI,Haiti,admin2,HT09,North-West,HT0934,Jean Rabel,37,2025-07-01,2025-07-15,0,0,0.5700000000000001,57,0,0.18829283623160925,57
HTI,Haiti,admin2,HT10,Nippes,HT1011,Miragoane,37,2025-07-01,2025-07-15,0.01,1,0.99,99,0.8394232668378432,1.2626508916581007,883
HTI,Haiti,admin2,HT10,Nippes,HT1012,Petite Riviere de Nippes,37,2025-07-01,2025-07-15,0,0,2.7800000000000002,278,0,2.9280611435671045,620
HTI,Haiti,admin2,HT10,Nippes,HT1021,Anse-a-Veau,37,2025-07-01,2025-07-15,0,0,0.61,61,0,0.5483414741449322,101
HTI,Haiti,admin2,HT10,Nippes,HT1022,Petit Trou de Nippes,37,2025-07-01,2025-07-15,0,0,0.38,38,0,14.11260959482683,106
HTI,Haiti,admin2,HT10,Nippes,HT1031,Baraderes,37,2025-07-01,2025-07-15,0,0,1.81,181,0,1.083168978584912,231
HTI,Haiti,admin2,HT10,Nippes,HT1032,Grand-Boucan,37,2025-07-01,2025-07-15,0,0,4.26,426,0,8.967451198260495,494
HTI,Haiti,admin2,HT01,West,HT0113,Carrefour,35,2025-06-01,2025-06-15,0,0,0.01,1,0,4.938988959907032,0
HTI,Haiti,admin2,HT01,West,HT0116,Gressier,35,2025-06-01,2025-06-15,0,0,0.03,3,0,0.0788737041256618,23
HTI,Haiti,admin2,HT01,West,HT0121,Leogane,35,2025-06-01,2025-06-15,0,0,0.29000000000000004,29,0,0.11901165767065112,163
HTI,Haiti,admin2,HT01,West,HT0122,Petit-Goave,35,2025-06-01,2025-06-15,0.02,2,1.3000000000000003,130,0.966183574879227,0.3249442816128879,2494
HTI,Haiti,admin2,HT01,West,HT0123,Grand-Goave,35,2025-06-01,2025-06-15,0,0,0.5900000000000001,59,0,0.2301935262756462,546
HTI,Haiti,admin2,HT01,West,HT0131,Croix-Des-Bouquets,35,2025-06-01,2025-06-15,0,0,0.13,13,0,0.0310273361595196,18
HTI,Haiti,admin2,HT01,West,HT0132,Thomazeau,35,2025-06-01,2025-06-15,0.03,3,2.39,239,0.2763798217440469,0.7710671369275804,665
HTI,Haiti,admin2,HT01,West,HT0133,Ganthier,35,2025-06-01,2025-06-15,0,0,4.77,477,0,0.9335131568677386,442
HTI,Haiti,admin2,HT01,West,HT0141,Arcahaie,35,2025-06-01,2025-06-15,0,0,0.51,51,0,0.1202561247401383,363
HTI,Haiti,admin2,HT01,West,HT0142,Cabaret,35,2025-06-01,2025-06-15,0.03,3,0.30000000000000004,30,0.4341632567352058,0.14827227907285068,593
HTI,Haiti,admin2,HT01,West,HT0151,Anse a Galets,35,2025-06-01,2025-06-15,0,0,13.52,1352,0,3.41042837694829,1522
HTI,Haiti,admin2,HT01,West,HT0152,Pointe a Raquette,35,2025-06-01,2025-06-15,0,0,3.26,326,0,0.9813521836060001,458
HTI,Haiti,admin2,HT02,South-East,HT0211,Jacmel,35,2025-06-01,2025-06-15,0,0,3.76,376,0,0.8102206786603781,2734
HTI,Haiti,admin2,HT02,South-East,HT0212,Marigot,35,2025-06-01,2025-06-15,0.05,5,1.58,158,1.6695693165896266,0.7902054534178894,1359
HTI,Haiti,admin2,HT02,South-East,HT0213,Cayes-Jacmel,35,2025-06-01,2025-06-15,0,0,2.1599999999999997,216,0,2.5623836681071146,3220
HTI,Haiti,admin2,HT02,South-East,HT0221,Bainet,35,2025-06-01,2025-06-15,0.05,5,4.26,426,38.46153846153847,1.342035292946181,1289
HTI,Haiti,admin2,HT02,South-East,HT0222,Cotes de Fer,35,2025-06-01,2025-06-15,0,0,0.47000000000000003,47,0,0.25571120358580307,141
HTI,Haiti,admin2,HT02,South-East,HT0231,Belle Anse,35,2025-06-01,2025-06-15,0,0,0.85,85,0,0.21219281968867412,110
HTI,Haiti,admin2,HT03,North,HT0311,Cap-Haitien,35,2025-06-01,2025-06-15,0,0,3.6499999999999995,365,0,6.363384643783777,28994
HTI,Haiti,admin2,HT03,North,HT0312,Quartier Morin,35,2025-06-01,2025-06-15,0,0,0.25,25,0,0.4679022711792747,118
HTI,Haiti,admin2,HT03,North,HT0313,Limonade,35,2025-06-01,2025-06-15,0,0,22.18,2218,0,16.885733273543558,3086
HTI,Haiti,admin2,HT03,North,HT0321,Acul du Nord,35,2025-06-01,2025-06-15,0,0,4.67,467,0,2.361307746302929,1555
HTI,Haiti,admin2,HT03,North,HT0322,Plaine du Nord,35,2025-06-01,2025-06-15,0,0,0.7400000000000001,74,0,0.7269443642935098,116
HTI,Haiti,admin2,HT03,North,HT0351,Borgne,35,2025-06-01,2025-06-15,0,0,1.28,128,0,0.6585084782966588,909
HTI,Haiti,admin2,HT03,North,HT0352,Port-Margot,35,2025-06-01,2025-06-15,0,0,0.43000000000000005,43,0,0.3333991111181383,106
HTI,Haiti,admin2,HT03,North,HT0362,Bas Limbe,35,2025-06-01,2025-06-15,0.05,5,1.2799999999999998,128,2.364658098258499,2.3096387792879733,525
HTI,Haiti,admin2,HT04,North-East,HT0411,Fort-Liberte,35,2025-06-01,2025-06-15,0,0,1.2,120,0,1.080030240846743,876
HTI,Haiti,admin2,HT04,North-East,HT0412,Ferrier,35,2025-06-01,2025-06-15,0,0,1.9100000000000001,191,0,2.9182075057938746,168
HTI,Haiti,admin2,HT04,North-East,HT0433,Terrier Rouge,35,2025-06-01,2025-06-15,0,0,3.4299999999999997,343,0,1.9034331653724657,282
HTI,Haiti,admin2,HT04,North-East,HT0434,Caracol,35,2025-06-01,2025-06-15,0,0,18.43,1843,0,29.03629993148159,458
HTI,Haiti,admin2,HT05,Artibonite,HT0511,Gonaives,35,2025-06-01,2025-06-15,0.05,5,2.24,224,0.2187399208075706,0.36967897212677486,1835
HTI,Haiti,admin2,HT05,Artibonite,HT0513,L'Estere,35,2025-06-01,2025-06-15,0,0,14.73,1473,0,11.144876721400783,1700
HTI,Haiti,admin2,HT05,Artibonite,HT0523,Anse Rouge,35,2025-06-01,2025-06-15,0,0,1.85,185,0,0.40439286807851726,436
HTI,Haiti,admin2,HT05,Artibonite,HT0531,Saint-Marc,35,2025-06-01,2025-06-15,13.19,1319,36.730000000000004,3673,31.321646946198797,6.203952568541622,9492
HTI,Haiti,admin2,HT05,Artibonite,HT0532,Verrettes,35,2025-06-01,2025-06-15,0.13,13,0.15,15,0.3914478966908188,0.1495728083282138,335
HTI,Haiti,admin2,HT05,Artibonite,HT0541,Dessalines,35,2025-06-01,2025-06-15,17.72,1772,23.96,2396,15.156424524789433,4.792285281923842,15175
HTI,Haiti,admin2,HT05,Artibonite,HT0542,Petite Riviere de l'Artibonite,35,2025-06-01,2025-06-15,2.24,224,2.61,261,3.6672532645423743,0.4930666918355033,1042
HTI,Haiti,admin2,HT05,Artibonite,HT0543,Grande Saline,35,2025-06-01,2025-06-15,3.55,355,8.879999999999999,888,17.703415717856146,18.23164918970448,3039
HTI,Haiti,admin2,HT05,Artibonite,HT0544,Desdunes,35,2025-06-01,2025-06-15,5.4,540,37.82,3782,22.117852656872916,35.51363324194792,9470
HTI,Haiti,admin2,HT06,Centre,HT0613,Thomonde,35,2025-06-01,2025-06-15,3.87,387,12.649999999999999,1265,24.407345575959926,3.294389595539952,2063
HTI,Haiti,admin2,HT06,Centre,HT0623,Boucan Carre,35,2025-06-01,2025-06-15,0,0,1.2800000000000002,128,0,0.3437556739696494,567
HTI,Haiti,admin2,HT06,Centre,HT0631,Lascahobas,35,2025-06-01,2025-06-15,0,0,0.71,71,0,0.4615704664245405,281
HTI,Haiti,admin2,HT06,Centre,HT0632,Belladere,35,2025-06-01,2025-06-15,0.33,33,2.41,241,3.26723793179762,0.7596128008013542,316
HTI,Haiti,admin2,HT07,South,HT0711,Les Cayes,35,2025-06-01,2025-06-15,0.06,6,3.87,387,0.3159825197643969,1.6782552471729777,5782
HTI,Haiti,admin2,HT07,South,HT0712,Torbeck,35,2025-06-01,2025-06-15,0.1,10,3.2,320,0.6935435178159091,1.6172647771623183,2330
HTI,Haiti,admin2,HT07,South,HT0714,Camp-Perrin,35,2025-06-01,2025-06-15,0,0,0.09000000000000001,9,0,0.1654693272500224,75
HTI,Haiti,admin2,HT07,South,HT0716,Ile a Vache,35,2025-06-01,2025-06-15,0,0,8.620000000000001,862,0,17.960270225220366,2035
HTI,Haiti,admin2,HT07,South,HT0721,Port-Salut,35,2025-06-01,2025-06-15,0,0,0.08,8,0,0.20407469133702913,28
HTI,Haiti,admin2,HT07,South,HT0722,Saint Jean du Sud,35,2025-06-01,2025-06-15,0,0,5.29,529,0,7.256726573191828,1884
HTI,Haiti,admin2,HT07,South,HT0731,Aquin,35,2025-06-01,2025-06-15,0,0,4.38,438,0,0.654577293921556,1426
HTI,Haiti,admin2,HT07,South,HT0732,Saint Louis du Sud,35,2025-06-01,2025-06-15,0,0,5,500,0,2.588917119930221,1929
HTI,Haiti,admin2,HT07,South,HT0733,Cavaillon,35,2025-06-01,2025-06-15,0,0,3.7699999999999996,377,0,1.600902307074494,824
HTI,Haiti,admin2,HT07,South,HT0742,Port-a-Piment,35,2025-06-01,2025-06-15,0,0,0.11000000000000001,11,0,0.18502272382472634,171
HTI,Haiti,admin2,HT07,South,HT0751,Chardonnieres,35,2025-06-01,2025-06-15,0.01,1,0.22,22,33.33333333333333,0.18283561416144936,102
HTI,Haiti,admin2,HT07,South,HT0753,Tiburon,35,2025-06-01,2025-06-15,0,0,1.9100000000000001,191,0,1.2271510669449266,446
HTI,Haiti,admin2,HT08,Grande'Anse,HT0811,Jeremie,35,2025-06-01,2025-06-15,0,0,1.71,171,0,0.3859148726927855,3363
HTI,Haiti,admin2,HT08,Grande'Anse,HT0812,Abricots,35,2025-06-01,2025-06-15,0,0,3.5,350,0,3.2534367045256114,802
HTI,Haiti,admin2,HT08,Grande'Anse,HT0815,Chambellan,35,2025-06-01,2025-06-15,0,0,0.44999999999999996,45,0,0.5789106994300696,108
HTI,Haiti,admin2,HT08,Grande'Anse,HT0822,Dame Marie,35,2025-06-01,2025-06-15,0,0,0.67,67,0,0.6415764041078909,148
HTI,Haiti,admin2,HT08,Grande'Anse,HT0831,Corail,35,2025-06-01,2025-06-15,0,0,2.3,230,0,2.0154881587922873,385
HTI,Haiti,admin2,HT08,Grande'Anse,HT0832,Roseaux,35,2025-06-01,2025-06-15,0,0,0.39,39,0,0.17301585865622038,123
HTI,Haiti,admin2,HT08,Grande'Anse,HT0834,Pestel,35,2025-06-01,2025-06-15,0,0,4.99,499,0,1.6180524012714002,816
HTI,Haiti,admin2,HT09,North-West,HT0911,Port-de-Paix,35,2025-06-01,2025-06-15,0,0,0.8300000000000001,83,0,0.22369851380266842,380
HTI,Haiti,admin2,HT09,North-West,HT0912,La Tortue,35,2025-06-01,2025-06-15,0,0,5.08,508,0,2.6776694890992574,1241
HTI,Haiti,admin2,HT09,North-West,HT0921,Saint-Louis du Nord,35,2025-06-01,2025-06-15,0.01,1,0.63,63,58.08656036446469,0.518613595585344,2663
HTI,Haiti,admin2,HT09,North-West,HT0922,Anse-a-Foleur,35,2025-06-01,2025-06-15,0,0,0.73,73,0,0.9778747626887327,573
HTI,Haiti,admin2,HT09,North-West,HT0931,Mole Saint Nicolas,35,2025-06-01,2025-06-15,0,0,0.9200000000000002,92,0,0.3777235218387308,128
HTI,Haiti,admin2,HT09,North-West,HT0932,Baie de Henne,35,2025-06-01,2025-06-15,0,0,4.74,474,0,2.174135930712571,260
HTI,Haiti,admin2,HT09,North-West,HT0933,Bombardopolis,35,2025-06-01,2025-06-15,0,0,1.7200000000000002,172,0,0.863243595494207,306
HTI,Haiti,admin2,HT09,North-West,HT0934,Jean Rabel,35,2025-06-01,2025-06-15,0,0,0.11,11,0,0.09974177370387241,23
HTI,Haiti,admin2,HT10,Nippes,HT1011,Miragoane,35,2025-06-01,2025-06-15,0.03,3,1.13,113,2.5182698005135298,0.6410282079107077,630
HTI,Haiti,admin2,HT10,Nippes,HT1012,Petite Riviere de Nippes,35,2025-06-01,2025-06-15,0,0,2.8600000000000003,286,0,3.0123218958999707,504
HTI,Haiti,admin2,HT10,Nippes,HT1021,Anse-a-Veau,35,2025-06-01,2025-06-15,0,0,0.71,71,0,0.6340246963212556,290
HTI,Haiti,admin2,HT10,Nippes,HT1022,Petit Trou de Nippes,35,2025-06-01,2025-06-15,0,0,0.81,81,0,0.6474152443957276,498
HTI,Haiti,admin2,HT10,Nippes,HT1031,Baraderes,35,2025-06-01,2025-06-15,0,0,2.5900000000000003,259,0,1.549948980406034,331
HTI,Haiti,admin2,HT10,Nippes,HT1032,Grand-Boucan,35,2025-06-01,2025-06-15,0,0,4.4799999999999995,448,0,9.430559006621369,605
HTI,Haiti,admin2,HT01,West,HT0113,Carrefour,34,2025-05-16,2025-05-31,0,0,0.19,19,0,0.25821202164823953,2344
HTI,Haiti,admin2,HT01,West,HT0116,Gressier,34,2025-05-16,2025-05-31,0,0,0.05,5,0,0.12912647710562247,39
HTI,Haiti,admin2,HT01,West,HT0117,Cite Soleil,34,2025-05-16,2025-05-31,0,0,0.09,9,0,1.2287577500080307,166
HTI,Haiti,admin2,HT01,West,HT0121,Leogane,34,2025-05-16,2025-05-31,0.01,1,0.54,54,0.4641511494566701,0.21966571249538958,340
HTI,Haiti,admin2,HT01,West,HT0122,Petit-Goave,34,2025-05-16,2025-05-31,0.08,8,1.6900000000000002,169,3.864734299516908,0.4272609435611043,549
HTI,Haiti,admin2,HT01,West,HT0123,Grand-Goave,34,2025-05-16,2025-05-31,0,0,0.56,56,0,0.21726297339897874,484
HTI,Haiti,admin2,HT01,West,HT0131,Croix-Des-Bouquets,34,2025-05-16,2025-05-31,0.04,4,2.01,201,0.1437170296226159,0.3054841785658273,423
HTI,Haiti,admin2,HT01,West,HT0132,Thomazeau,34,2025-05-16,2025-05-31,0.25,25,4.01,401,2.303165181200391,1.2937151544266097,1078
HTI,Haiti,admin2,HT01,West,HT0133,Ganthier,34,2025-05-16,2025-05-31,0.05,5,8.46,846,0.477751756440281,1.621629301089271,2001
HTI,Haiti,admin2,HT01,West,HT0141,Arcahaie,34,2025-05-16,2025-05-31,0,0,0.78,78,0,0.1839211319555059,878
HTI,Haiti,admin2,HT01,West,HT0142,Cabaret,34,2025-05-16,2025-05-31,0,0,0.07,7,0,0.0467753444407962,214
HTI,Haiti,admin2,HT01,West,HT0151,Anse a Galets,34,2025-05-16,2025-05-31,0,0,16.05,1605,0,4.04862244452811,972
HTI,Haiti,admin2,HT01,West,HT0152,Pointe a Raquette,34,2025-05-16,2025-05-31,0.02,2,3.67,367,0.7958304725048373,1.0964787665542404,496
HTI,Haiti,admin2,HT02,South-East,HT0211,Jacmel,34,2025-05-16,2025-05-31,0,0,4.15,415,0,0.8942595256490878,3420
HTI,Haiti,admin2,HT02,South-East,HT0212,Marigot,34,2025-05-16,2025-05-31,0.05,5,1.01,101,1.6695693165896266,0.5085512834132316,1250
HTI,Haiti,admin2,HT02,South-East,HT0213,Cayes-Jacmel,34,2025-05-16,2025-05-31,0,0,1.4700000000000002,147,0,1.7438444407951206,2409
HTI,Haiti,admin2,HT02,South-East,HT0221,Bainet,34,2025-05-16,2025-05-31,0.08,8,5.05,505,61.53846153846154,1.5927338436925467,1595
HTI,Haiti,admin2,HT02,South-East,HT0222,Cotes de Fer,34,2025-05-16,2025-05-31,0,0,0.13,13,0,0.07086096608185877,39
HTI,Haiti,admin2,HT02,South-East,HT0231,Belle Anse,34,2025-05-16,2025-05-31,0,0,0.81,81,0,0.20220727523273652,95
HTI,Haiti,admin2,HT03,North,HT0311,Cap-Haitien,34,2025-05-16,2025-05-31,0,0,4.22,422,0,7.3571186840459015,36942
HTI,Haiti,admin2,HT03,North,HT0312,Quartier Morin,34,2025-05-16,2025-05-31,0,0,0.05,5,0,0.09658995782617281,11
HTI,Haiti,admin2,HT03,North,HT0313,Limonade,34,2025-05-16,2025-05-31,0,0,21.349999999999998,2135,0,16.253850558618346,2895
HTI,Haiti,admin2,HT03,North,HT0321,Acul du Nord,34,2025-05-16,2025-05-31,0,0,5.709999999999999,571,0,2.8871664307044367,1845
HTI,Haiti,admin2,HT03,North,HT0322,Plaine du Nord,34,2025-05-16,2025-05-31,0,0,0.9000000000000001,90,0,0.8841215241407553,133
HTI,Haiti,admin2,HT03,North,HT0351,Borgne,34,2025-05-16,2025-05-31,0,0,2.4799999999999995,248,0,1.274749162261621,1588
HTI,Haiti,admin2,HT03,North,HT0352,Port-Margot,34,2025-05-16,2025-05-31,0.01,1,0.81,81,1.3619612241627943,0.6156075514526316,187
HTI,Haiti,admin2,HT03,North,HT0362,Bas Limbe,34,2025-05-16,2025-05-31,0.07,7,1.9,190,3.310521337561899,3.4283700630055853,792
HTI,Haiti,admin2,HT04,North-East,HT0411,Fort-Liberte,34,2025-05-16,2025-05-31,0.02,2,2.3200000000000003,232,0.7662489858469305,0.9414974552036733,1546
HTI,Haiti,admin2,HT04,North-East,HT0412,Ferrier,34,2025-05-16,2025-05-31,0.68,68,5.56,556,11.17721755609558,7.627899669823527,684
HTI,Haiti,admin2,HT04,North-East,HT0433,Terrier Rouge,34,2025-05-16,2025-05-31,0,0,4.06,406,0,2.2530433386041446,343
HTI,Haiti,admin2,HT04,North-East,HT0434,Caracol,34,2025-05-16,2025-05-31,0,0,16.48,1648,0,25.964092396680222,406
HTI,Haiti,admin2,HT05,Artibonite,HT0511,Gonaives,34,2025-05-16,2025-05-31,0,0,2.31,231,0,0.4150402614771261,2277
HTI,Haiti,admin2,HT05,Artibonite,HT0513,L'Estere,34,2025-05-16,2025-05-31,0.47,47,15.580000000000002,1558,2.889887683797821,9.506289790495053,2552
HTI,Haiti,admin2,HT05,Artibonite,HT0523,Anse Rouge,34,2025-05-16,2025-05-31,0,0,1.59,159,0,0.35532706653647206,197
HTI,Haiti,admin2,HT05,Artibonite,HT0531,Saint-Marc,34,2025-05-16,2025-05-31,25.57,2557,88.43,8843,60.71982656666438,14.936442298832988,24048
HTI,Haiti,admin2,HT05,Artibonite,HT0532,Verrettes,34,2025-05-16,2025-05-31,3.76,376,6.84,684,11.321877627365222,1.9094039182956393,3538
HTI,Haiti,admin2,HT05,Artibonite,HT0533,La Chapelle,34,2025-05-16,2025-05-31,0.52,52,0.92,92,28.49162011173184,0.5979536527296226,193
HTI,Haiti,admin2,HT05,Artibonite,HT0541,Dessalines,34,2025-05-16,2025-05-31,16.02,1602,22.119999999999997,2212,13.702365738551167,4.568789785855898,13407
HTI,Haiti,admin2,HT05,Artibonite,HT0542,Petite Riviere de l'Artibonite,34,2025-05-16,2025-05-31,4.18,418,7.389999999999999,739,6.843356538297823,1.3890775727346438,4441
HTI,Haiti,admin2,HT05,Artibonite,HT0543,Grande Saline,34,2025-05-16,2025-05-31,12.06,1206,34.99,3499,60.141744664040885,64.8366956317008,15100
HTI,Haiti,admin2,HT05,Artibonite,HT0544,Desdunes,34,2025-05-16,2025-05-31,11.43,1143,52.440000000000005,5244,46.816121457047664,49.1283269137791,16010
HTI,Haiti,admin2,HT06,Centre,HT0613,Thomonde,34,2025-05-16,2025-05-31,5.53,553,19.16,1916,34.87664626228899,4.989763213481855,3019
